time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
8.882,3,Atta_3,511.2,1549.1,269.6,-5.5,0.0,,,,
8.938,3,Atta_3,517.9,1543.7,270.2,8.6,0.6,,,,
8.996,2,Atta_2,151.1,1218.6,0.3,-6.7,-0.5,,,,
8.996,4,Atta_4,145.5,355.5,0.6,-8.9,-0.7,,,,
9.058,3,Atta_3,521.1,1547.3,270.2,-4.8,0.0,,,,
9.058,4,Atta_4,159.4,361.9,1.3,15.3,0.7,,,,
9.169,3,Atta_3,513.0,1548.4,270.2,-8.2,0.0,,,,
9.169,4,Atta_4,155.9,359.8,1.6,-4.1,0.3,,,,
9.225,2,Atta_2,140.6,1223.3,0.3,-11.5,0.0,,,,
9.225,3,Atta_3,520.2,1546.1,270.3,7.6,0.1,,,,
9.292,2,Atta_2,155.1,1221.6,0.1,14.6,-0.2,,,,
9.292,3,Atta_3,513.9,1548.6,270.3,-6.8,0.0,,,,
9.292,4,Atta_4,159.5,361.5,1.6,4.0,0.0,,,,
9.351,2,Atta_2,138.8,1224.8,0.1,-16.6,0.0,,,,
9.351,3,Atta_3,518.1,1545.7,270.3,5.1,0.0,,,,
9.414,4,Atta_4,128.6,350.1,359.9,-32.9,-1.7,,,,
9.538,1,Atta_1,544.3,103.5,85.3,-9.5,-1.7,,,,
9.538,2,Atta_2,148.5,1225.2,0.2,9.7,0.1,,,,
9.538,3,Atta_3,511.2,1555.7,270.5,-12.1,0.2,,,,
9.538,4,Atta_4,140.3,355.1,359.9,12.7,0.0,,,,
9.599,1,Atta_1,557.3,112.9,86.4,16.0,1.1,,,,
9.599,4,Atta_4,151.1,359.5,1.1,11.7,1.2,,,,
9.658,1,Atta_1,532.2,97.0,85.5,-29.7,-0.9,,,,
9.658,2,Atta_2,139.1,1219.8,359.5,-10.8,-0.7,,,,
9.658,3,Atta_3,501.8,1550.3,270.7,10.8,0.2,,,,
9.658,4,Atta_4,141.7,354.1,1.1,-10.8,0.0,,,,
9.714,1,Atta_1,554.3,112.1,86.4,26.8,0.9,,,,
9.714,2,Atta_2,145.6,1222.3,0.8,7.0,1.3,,,,
9.714,3,Atta_3,511.1,1552.0,270.4,-9.5,-0.3,,,,
9.714,4,Atta_4,159.0,361.1,1.7,18.7,0.6,,,,
9.772,1,Atta_1,534.8,97.5,85.5,-24.4,-0.9,,,,
9.772,2,Atta_2,139.5,1217.9,0.7,-7.5,-0.1,,,,
9.772,3,Atta_3,506.0,1547.0,270.7,7.1,0.3,,,,
9.772,4,Atta_4,152.9,356.7,1.7,-7.5,0.0,,,,
9.828,1,Atta_1,554.3,112.1,86.9,24.4,1.4,,,,
9.828,2,Atta_2,148.5,1222.3,0.7,10.0,0.0,,,,
9.828,3,Atta_3,514.4,1548.7,271.2,-8.6,0.5,,,,
9.828,4,Atta_4,159.0,361.1,1.6,7.5,-0.1,,,,
9.89,2,Atta_2,156.1,1217.7,0.7,8.9,0.0,,,,
9.95,2,Atta_2,149.5,1220.4,0.2,-7.1,-0.5,,,,
9.95,3,Atta_3,494.1,1562.4,271.4,-24.5,0.2,,,,
10.058,1,Atta_1,550.3,108.6,86.9,-5.3,0.0,,,,
10.058,3,Atta_3,502.7,1557.2,271.1,10.0,-0.3,,,,
10.058,4,Atta_4,132.2,350.2,359.9,-28.9,-1.7,,,,
10.118,2,Atta_2,135.5,1225.7,358.7,-15.0,-1.5,,,,
10.118,3,Atta_3,518.6,1545.1,271.1,20.0,0.0,,,,
10.176,1,Atta_1,556.1,111.3,86.9,6.4,0.0,,,,
10.176,3,Atta_3,514.8,1546.3,271.3,-4.0,0.2,,,,
10.235,4,Atta_4,127.4,348.3,359.9,-5.2,0.0,,,,
10.294,4,Atta_4,148.6,356.5,1.3,22.7,1.4,,,,
10.353,1,Atta_1,551.0,108.9,87.0,-5.6,0.1,,,,
