time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
6.35,3,Atta_3,267.0,1455.7,272.2,-8.3,0.2,,,,
6.405,2,Atta_2,293.5,95.4,90.1,21.1,-1.2,,,,
6.405,4,Atta_4,802.7,240.1,79.8,202.3,-5.8,,,,
6.473,1,Atta_1,665.0,1463.6,266.6,-7.4,-0.3,,,,
6.473,2,Atta_2,280.8,89.1,90.9,-14.2,0.8,,,,
6.473,3,Atta_3,274.9,1458.8,271.7,-8.5,-0.5,,,,
6.473,4,Atta_4,812.1,243.5,78.2,10.0,-1.6,,,,
6.538,1,Atta_1,670.7,1471.4,266.6,-9.7,0.0,,,,
6.538,2,Atta_2,293.6,96.1,90.7,14.6,-0.2,,,,
6.538,3,Atta_3,288.1,1462.2,271.7,-13.6,0.0,,,,
6.538,4,Atta_4,824.1,250.8,78.0,14.0,-0.2,,,,
6.601,2,Atta_2,269.8,82.5,92.0,-27.4,1.3,,,,
6.662,3,Atta_3,282.0,1463.0,271.7,-6.2,0.0,,,,
6.662,4,Atta_4,828.4,254.1,78.2,5.4,0.2,,,,
6.73,1,Atta_1,674.9,1468.4,266.9,5.2,0.3,,,,
6.797,1,Atta_1,683.5,1461.5,267.1,11.0,0.2,,,,
6.797,2,Atta_2,283.6,90.6,91.4,16.0,-0.6,,,,
6.866,1,Atta_1,669.8,1455.5,267.1,15.0,0.0,,,,
6.866,2,Atta_2,269.9,84.6,91.4,-15.0,0.0,,,,
6.866,3,Atta_3,269.7,1457.5,271.9,13.5,0.2,,,,
6.866,4,Atta_4,821.8,252.7,78.6,-6.7,0.4,,,,
6.929,1,Atta_1,662.1,1455.2,267.3,7.7,0.2,,,,
6.929,2,Atta_2,266.5,81.0,91.4,-5.0,0.0,,,,
6.929,3,Atta_3,265.0,1455.9,272.4,5.0,0.5,,,,
6.929,4,Atta_4,818.4,249.1,78.6,-5.0,0.0,,,,
6.998,2,Atta_2,295.4,99.1,89.7,34.1,-1.7,,,,
6.998,4,Atta_4,655.1,122.7,85.7,-206.5,7.1,,,,
7.125,1,Atta_1,658.2,1462.8,266.7,-8.5,-0.6,,,,
7.125,2,Atta_2,282.9,92.8,90.4,-14.0,0.7,,,,
7.125,3,Atta_3,269.9,1457.1,271.8,-5.0,-0.6,,,,
7.125,4,Atta_4,814.6,246.9,78.6,202.2,-7.1,,,,
7.194,1,Atta_1,663.7,1465.4,266.7,-6.1,0.0,,,,
7.194,2,Atta_2,288.4,95.4,90.4,6.1,0.0,,,,
7.194,3,Atta_3,280.9,1456.3,271.1,11.0,-0.7,,,,
7.194,4,Atta_4,822.9,250.6,78.6,9.1,0.0,,,,
7.258,1,Atta_1,663.3,1471.0,266.2,-5.6,-0.5,,,,
7.258,3,Atta_3,291.4,1457.2,271.1,-10.5,0.0,,,,
7.325,1,Atta_1,674.7,1463.5,266.7,13.6,0.5,,,,
7.325,2,Atta_2,265.5,79.3,91.7,-28.0,1.3,,,,
7.394,4,Atta_4,828.4,253.5,78.8,6.2,0.2,,,,
7.46,1,Atta_1,671.9,1459.9,267.2,4.6,0.5,,,,
7.46,2,Atta_2,259.0,75.4,92.0,-7.6,0.3,,,,
7.46,3,Atta_3,279.4,1458.2,271.8,-12.0,0.7,,,,
7.46,4,Atta_4,823.4,250.9,78.6,-5.6,-0.2,,,,
7.526,1,Atta_1,682.7,1466.0,267.2,-12.4,0.0,,,,
7.526,2,Atta_2,272.0,82.7,92.1,14.9,0.1,,,,
7.526,3,Atta_3,285.9,1465.3,271.8,-9.6,0.0,,,,
7.526,4,Atta_4,834.2,257.0,77.6,12.4,-1.0,,,,
7.59,1,Atta_1,664.7,1462.6,266.8,18.3,-0.4,,,,
7.59,2,Atta_2,260.1,76.5,92.1,-13.4,0.0,,,,
7.59,3,Atta_3,273.1,1458.5,272.2,14.5,0.4,,,,
7.59,4,Atta_4,817.9,247.3,77.6,-19.0,0.0,,,,
7.646,1,Atta_1,674.9,1472.0,266.4,-13.9,-0.4,,,,
7.646,2,Atta_2,288.1,92.3,91.1,32.2,-1.0,,,,
7.646,3,Atta_3,290.3,1462.8,272.2,-17.7,0.0,,,,
7.646,4,Atta_4,830.7,254.1,77.8,14.5,0.2,,,,
7.706,1,Atta_1,661.3,1469.3,266.4,13.9,0.0,,,,
7.706,2,Atta_2,277.4,90.3,90.8,-10.9,-0.3,,,,
