time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
6.753,1,Atta_1,170.2,588.1,0.4,22.5,-0.5,,,,
6.806,2,Atta_2,162.7,926.3,2.8,-5.1,-0.7,,,,
6.868,2,Atta_2,170.2,929.9,4.1,8.3,1.3,,,,
6.868,3,Atta_3,142.7,1264.7,359.0,10.4,-0.1,,,,
6.929,1,Atta_1,182.6,595.5,1.1,14.4,0.7,,,,
6.929,2,Atta_2,194.1,928.3,4.1,24.0,0.0,,,,
7.038,2,Atta_2,180.0,929.8,3.4,-14.2,-0.7,,,,
7.038,4,Atta_4,108.3,225.2,357.2,6.0,-0.1,,,,
7.1,1,Atta_1,167.1,591.5,0.3,-16.0,-0.8,,,,
7.158,2,Atta_2,157.4,930.3,3.4,-22.6,0.0,,,,
7.224,1,Atta_1,203.4,602.6,1.0,38.0,0.7,,,,
7.224,2,Atta_2,166.1,935.6,3.7,10.2,0.3,,,,
7.224,3,Atta_3,152.0,1269.9,358.4,10.7,-0.6,,,,
7.224,4,Atta_4,132.4,236.5,357.4,26.6,0.2,,,,
7.28,2,Atta_2,174.3,935.6,3.3,8.2,-0.4,,,,
7.28,3,Atta_3,156.0,1269.0,358.3,4.1,-0.1,,,,
7.429,1,Atta_1,175.8,597.2,0.8,-28.1,-0.2,,,,
7.509,2,Atta_2,168.0,934.4,3.6,-6.4,0.3,,,,
7.509,3,Atta_3,152.2,1265.4,358.3,-5.2,0.0,,,,
7.509,4,Atta_4,128.8,234.1,357.1,-4.3,-0.3,,,,
7.581,2,Atta_2,165.2,930.9,3.8,-4.5,0.2,,,,
7.581,3,Atta_3,145.0,1263.6,358.5,-7.4,0.2,,,,
7.581,4,Atta_4,124.9,230.9,357.1,-5.0,0.0,,,,
7.652,3,Atta_3,151.7,1262.0,358.9,6.9,0.4,,,,
7.722,3,Atta_3,143.0,1264.1,358.9,-8.9,0.0,,,,
7.793,1,Atta_1,169.2,592.5,0.6,-8.1,-0.2,,,,
7.793,3,Atta_3,152.3,1264.4,358.9,9.3,0.0,,,,
7.793,4,Atta_4,116.6,228.8,357.2,-8.6,0.1,,,,
7.866,2,Atta_2,160.2,928.4,4.0,-5.6,0.2,,,,
7.866,3,Atta_3,132.8,1263.8,358.9,-19.5,0.0,,,,
7.866,4,Atta_4,104.0,222.7,357.2,-14.0,0.0,,,,
7.931,3,Atta_3,139.8,1260.9,358.8,7.6,-0.1,,,,
7.931,4,Atta_4,87.8,218.1,357.3,-16.8,0.1,,,,
8.004,2,Atta_2,168.4,928.4,3.0,8.2,-1.0,,,,
8.004,4,Atta_4,104.2,222.7,357.3,17.0,0.0,,,,
8.071,2,Atta_2,198.1,938.2,2.4,31.3,-0.6,,,,
8.071,3,Atta_3,159.0,1271.1,358.8,21.7,0.0,,,,
8.071,4,Atta_4,115.0,228.9,357.6,12.5,0.3,,,,
8.134,1,Atta_1,169.7,598.7,0.8,6.2,0.2,,,,
8.134,2,Atta_2,188.7,938.5,2.4,-9.4,0.0,,,,
8.134,3,Atta_3,154.7,1272.9,358.6,-4.7,-0.2,,,,
8.134,4,Atta_4,128.6,235.0,357.6,14.9,0.0,,,,
8.205,1,Atta_1,152.8,587.1,0.6,-20.5,-0.2,,,,
8.205,2,Atta_2,156.8,928.2,2.4,-33.5,0.0,,,,
8.205,3,Atta_3,133.4,1262.0,358.6,-23.9,0.0,,,,
8.205,4,Atta_4,101.1,220.7,357.5,-31.0,-0.1,,,,
8.275,3,Atta_3,147.3,1257.7,359.1,14.5,0.5,,,,
8.275,4,Atta_4,109.0,223.4,357.1,8.3,-0.4,,,,
8.347,1,Atta_1,146.2,585.1,0.0,-6.9,-0.6,,,,
8.347,3,Atta_3,151.6,1253.7,359.1,5.9,0.0,,,,
8.347,4,Atta_4,98.9,219.1,357.5,-11.0,0.4,,,,
8.468,2,Atta_2,182.2,929.4,3.3,25.4,0.9,,,,
8.468,3,Atta_3,153.9,1260.2,358.5,6.9,-0.6,,,,
8.468,4,Atta_4,115.6,225.9,356.9,18.0,-0.6,,,,
8.575,2,Atta_2,165.6,930.5,2.2,-16.6,-1.1,,,,
8.575,3,Atta_3,145.0,1262.4,358.5,-9.2,0.0,,,,
8.575,4,Atta_4,106.4,223.3,358.2,-9.6,1.3,,,,
8.659,1,Atta_1,161.5,590.6,0.0,16.3,0.0,,,,
8.659,2,Atta_2,179.5,931.7,3.3,14.0,1.1,,,,
8.659,3,Atta_3,142.4,1266.1,358.3,-4.5,-0.2,,,,
8.659,4,Atta_4,118.8,229.0,358.0,13.6,-0.2,,,,
8.87,2,Atta_2,162.4,931.6,3.5,-17.1,0.2,,,,
8.87,3,Atta_3,147.6,1263.8,358.7,5.7,0.4,,,,
8.87,4,Atta_4,106.5,223.4,357.4,-13.5,-0.6,,,,
8.946,1,Atta_1,173.4,592.8,0.8,12.1,0.8,,,,
8.946,2,Atta_2,157.4,929.9,3.3,-5.3,-0.2,,,,
8.946,3,Atta_3,143.0,1261.0,358.9,-5.4,0.2,,,,
8.946,4,Atta_4,101.5,221.7,357.6,-5.3,0.2,,,,
9.022,2,Atta_2,176.6,929.4,3.3,19.2,0.0,,,,
