time,idrobot,robot,message
88.382,4,Atta_4,EKF_POSE|1173.2|477.3|309.5
88.563,4,Atta_4,CHECK_OBSTACLE|2|1223.7|505.4|304.3
88.621,3,Atta_3,EKF_POSE|2100.9|366.3|60.0
88.702,2,Atta_2,EKF_POSE|1860.7|778.4|356.5
88.882,4,Atta_4,EKF_POSE|1183.8|464.7|310.2
88.957,2,Atta_2,CHECK_OBSTACLE|4|1012.0|984.9|359.4
89.119,3,Atta_3,EKF_POSE|2100.9|366.3|60.2
89.195,2,Atta_2,EKF_POSE|1884.8|775.2|342.8
89.382,4,Atta_4,EKF_POSE|1183.8|464.7|310.1
89.63,3,Atta_3,EKF_POSE|2100.9|366.3|60.3
89.704,2,Atta_2,EKF_POSE|2280.6|650.7|342.7
89.813,1,Atta_1,CHECK_OBSTACLE|4|1143.8|948.1|52.8
89.884,4,Atta_4,EKF_POSE|1183.8|464.7|337.6
90.126,3,Atta_3,EKF_POSE|2100.9|366.3|60.4
90.217,2,Atta_2,EKF_POSE|2790.1|491.1|342.7
90.397,4,Atta_4,EKF_POSE|1183.8|464.7|6.1
90.633,3,Atta_3,EKF_POSE|2100.9|366.3|60.4
90.72,2,Atta_2,EKF_POSE|2790.1|491.1|343.1
90.764,2,Atta_2,REQUEST_POSITION
90.885,4,Atta_4,EKF_POSE|1183.8|464.7|7.6
91.119,3,Atta_3,EKF_POSE|2100.9|366.3|60.5
91.195,2,Atta_2,EKF_POSE|2447.2|605.2|355.8
91.341,2,Atta_2,CHECK_OBSTACLE|2|984.0|995.8|356.2
91.398,4,Atta_4,EKF_POSE|1220.0|469.6|8.0
91.629,3,Atta_3,EKF_POSE|2100.9|366.3|60.6
91.704,2,Atta_2,EKF_POSE|2454.6|604.8|356.5
91.889,4,Atta_4,EKF_POSE|1277.4|477.6|8.0
92.133,3,Atta_3,EKF_POSE|2100.9|366.3|60.7
92.198,2,Atta_2,EKF_POSE|3117.8|571.3|357.8
92.384,4,Atta_4,EKF_POSE|1331.8|485.5|8.0
92.619,3,Atta_3,EKF_POSE|2100.9|366.3|60.6
92.697,2,Atta_2,EKF_POSE|3431.8|560.6|358.2
92.883,4,Atta_4,EKF_POSE|1333.4|485.7|8.4
93.134,3,Atta_3,EKF_POSE|2100.9|366.3|60.7
93.202,2,Atta_2,EKF_POSE|3431.8|560.6|358.4
93.203,4,Atta_4,REQUEST_POSITION
93.384,4,Atta_4,EKF_POSE|1344.6|473.0|8.1
93.628,3,Atta_3,EKF_POSE|2100.9|366.3|60.7
93.694,2,Atta_2,EKF_POSE|3470.3|559.1|357.2
93.866,2,Atta_2,CHECK_OBSTACLE|2|971.2|997.4|358.2
93.897,4,Atta_4,EKF_POSE|1344.6|473.0|17.4
94.127,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
94.196,2,Atta_2,EKF_POSE|3492.2|558.0|356.3
94.383,4,Atta_4,EKF_POSE|1344.6|473.0|19.6
94.619,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
94.695,2,Atta_2,EKF_POSE|4075.9|518.6|356.2
94.889,4,Atta_4,EKF_POSE|1346.2|473.6|19.7
95.145,3,Atta_3,EKF_POSE|2100.9|366.3|60.9
95.173,1,Atta_1,CHECK_OBSTACLE|4|1291.7|874.2|314.0
95.195,2,Atta_2,EKF_POSE|4348.5|501.6|356.5
95.383,4,Atta_4,EKF_POSE|1391.9|490.0|19.4
95.54,2,Atta_2,REQUEST_POSITION
95.619,3,Atta_3,EKF_POSE|2100.9|366.3|60.9
95.695,2,Atta_2,EKF_POSE|3717.9|634.4|359.2
95.889,4,Atta_4,EKF_POSE|1450.3|511.8|21.4
96.119,3,Atta_3,EKF_POSE|2100.9|366.3|60.9
96.195,2,Atta_2,EKF_POSE|3771.0|633.1|358.6
96.323,1,Atta_1,CHECK_OBSTACLE|4|1265.6|840.1|308.5
96.385,4,Atta_4,EKF_POSE|1503.2|532.4|21.3
96.619,3,Atta_3,EKF_POSE|2100.9|366.3|60.9
96.695,2,Atta_2,EKF_POSE|3830.2|631.8|358.7
96.732,2,Atta_2,CHECK_OBSTACLE|2|1081.3|989.7|356.8
96.887,4,Atta_4,EKF_POSE|1559.8|554.9|22.4
97.122,3,Atta_3,EKF_POSE|2100.9|366.3|60.9
97.195,2,Atta_2,EKF_POSE|3892.9|630.1|358.7
97.383,4,Atta_4,EKF_POSE|1577.1|562.1|22.8
97.618,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
97.702,2,Atta_2,EKF_POSE|4565.8|620.1|359.4
97.802,4,Atta_4,REQUEST_POSITION
97.908,4,Atta_4,EKF_POSE|1592.7|542.9|20.5
98.122,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
98.197,2,Atta_2,EKF_POSE|4762.4|617.2|359.1
98.398,4,Atta_4,EKF_POSE|1632.5|558.0|20.7
98.494,2,Atta_2,REQUEST_POSITION
98.621,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
98.694,2,Atta_2,EKF_POSE|4128.7|713.5|1.7
98.908,4,Atta_4,EKF_POSE|1687.5|579.2|22.0
98.941,2,Atta_2,CHECK_OBSTACLE|2|1074.8|989.6|356.3
99.119,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
99.195,2,Atta_2,EKF_POSE|4152.7|714.2|0.9
99.399,4,Atta_4,EKF_POSE|1717.8|591.5|22.6
99.632,3,Atta_3,EKF_POSE|2100.9|366.3|60.8
