time,idrobot,robot,message
25.056,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
25.147,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=-30.0° real=-28.1° err=-1.9° corr#0"
25.181,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=75.0° real=72.9° err=2.1° corr#0"
25.241,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
25.393,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión -60°"
25.618,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
25.678,7,Atta_7,"DEBUG: -1, ID: 7, MOVE interrumpido por IR — evasión +60°"
25.713,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
25.888,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
25.948,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
26.003,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=75.0° real=72.9° err=2.1° corr#0"
26.175,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
26.68,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
26.698,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
26.698,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
26.716,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-90.0° real=-87.5° err=-2.5° corr#0"
27.074,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
27.222,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
27.24,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión +60°"
27.289,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=180.0° real=177.2° err=2.8° corr#0"
27.363,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
27.72,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
27.884,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
27.953,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-135.0° real=-132.3° err=-2.7° corr#0"
28.116,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
28.117,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
28.198,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
28.199,10,Atta_10,"DEBUG: -1, ID: 10, MOVE interrumpido por IR — evasión -60°"
28.256,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
28.348,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-90.0° real=-87.5° err=-2.5° corr#0"
28.441,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.7° err=2.3° corr#0"
28.515,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
28.7,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
28.848,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión +60°"
28.938,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
29.012,2,Atta_2,"DEBUG: -1, ID: 2, DEADLOCK (3 evasiones) — escape comprometido -95°"
29.079,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
29.181,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=45.0° real=42.7° err=2.3° corr#0"
29.325,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
29.325,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
29.616,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=90.0° real=87.5° err=2.5° corr#0"
29.75,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
29.784,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
29.89,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
29.925,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
30.371,3,Atta_3,"DEBUG: -1, ID: 3, MOVE interrumpido por IR — evasión +60°"
30.527,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
30.546,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.9° err=2.1° corr#0"
30.65,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
30.687,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
30.699,6,Atta_6,"DEBUG: -1, ID: 6, MOVE interrumpido por IR — evasión -60°"
30.857,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
31.213,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
31.258,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
31.272,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
31.372,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=180.0° real=177.2° err=2.8° corr#0"
31.426,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=135.0° real=132.4° err=2.6° corr#0"
31.643,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-95.0° real=-92.0° err=-3.0° corr#0"
31.824,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
32.01,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=30.0° real=27.8° err=2.2° corr#0"
32.068,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
32.381,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
32.44,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
32.552,4,Atta_4,"DEBUG: -1, ID: 4, MOVE interrumpido por IR — evasión +60°"
32.572,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=30.0° real=28.0° err=2.0° corr#0"
32.785,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
