time,idrobot,robot,message
29.281,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=135.0° real=132.2° err=2.8° corr#0"
29.353,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=30.0° real=28.0° err=2.0° corr#0"
29.354,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
29.667,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-60.0° real=-57.1° err=-2.9° corr#0"
29.687,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.8° err=2.2° corr#0"
29.724,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
29.818,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=90.0° real=87.5° err=2.5° corr#0"
29.831,9,Atta_9,"DEBUG: -1, ID: 9, DEADLOCK (3 evasiones) — escape comprometido +95°"
30.064,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
30.137,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
30.202,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
30.393,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
30.681,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
30.731,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
30.819,3,Atta_3,"DEBUG: -1, ID: 3, MOVE interrumpido por IR — evasión -60°"
31.066,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-45.0° real=-42.7° err=-2.3° corr#0"
31.139,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
31.29,10,Atta_10,"DEBUG: -1, ID: 10, MOVE interrumpido por IR — evasión +60°"
31.325,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
31.353,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-45.0° real=-42.7° err=-2.3° corr#0"
31.431,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
31.748,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
31.786,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
31.885,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
32.007,4,Atta_4,"DEBUG: -1, ID: 4, MOVE interrumpido por IR — evasión +60°"
32.116,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=30.0° real=28.0° err=2.0° corr#0"
32.449,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=95.0° real=92.1° err=2.9° corr#0"
32.494,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
32.51,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
32.818,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=180.0° real=177.2° err=2.8° corr#0"
32.879,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
32.955,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
32.985,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
33.26,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
33.317,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
33.392,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión -60°"
33.543,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
33.647,8,Atta_8,"DEBUG: -1, ID: 8, MOVE interrumpido por IR — evasión +60°"
33.68,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
